pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
38117827|distant|95|101|title|anxiety|DDF|target|66|73|title|patients|human
38117827|distant|72|85|abstract|gut microbiota|microbiome|located in|112|119|abstract|patients|human
38117827|distant|72|85|abstract|gut microbiota|microbiome|is linked to|126|146|abstract|psychiatric disorders|DDF
38117827|distant|126|146|abstract|psychiatric disorders|DDF|target|112|119|abstract|patients|human
38117827|distant|182|195|abstract|gut microbiota|microbiome|located in|252|259|abstract|patients|human
38117827|distant|182|195|abstract|gut microbiota|microbiome|is linked to|266|275|abstract|depression|DDF
38117827|distant|182|195|abstract|gut microbiota|microbiome|is linked to|281|297|abstract|anxiety disorders|DDF
38117827|distant|201|211|abstract|metabolomes|microbiome|is linked to|266|275|abstract|depression|DDF
38117827|distant|201|211|abstract|metabolomes|microbiome|is linked to|281|297|abstract|anxiety disorders|DDF
38117827|distant|266|275|abstract|depression|DDF|target|252|259|abstract|patients|human
38117827|distant|281|297|abstract|anxiety disorders|DDF|target|252|259|abstract|patients|human
38117827|distant|379|386|abstract|patients|human|used by|513|536|abstract|16S rRNA gene sequencing|biomedical technique
38117827|distant|379|386|abstract|patients|human|used by|577|602|abstract|mass spectrometry approach|biomedical technique
38117827|distant|389|398|abstract|depression|DDF|target|379|386|abstract|patients|human
38117827|distant|404|411|abstract|patients|human|used by|513|536|abstract|16S rRNA gene sequencing|biomedical technique
38117827|distant|404|411|abstract|patients|human|used by|577|602|abstract|mass spectrometry approach|biomedical technique
38117827|distant|423|439|abstract|anxiety disorders|DDF|target|379|386|abstract|patients|human
38117827|distant|423|439|abstract|anxiety disorders|DDF|target|404|411|abstract|patients|human
38117827|distant|423|439|abstract|anxiety disorders|DDF|target|444|451|abstract|patients|human
38117827|distant|444|451|abstract|patients|human|used by|513|536|abstract|16S rRNA gene sequencing|biomedical technique
38117827|distant|444|451|abstract|patients|human|used by|577|602|abstract|mass spectrometry approach|biomedical technique
38117827|distant|477|491|abstract|Gut microbiomes|microbiome|used by|513|536|abstract|16S rRNA gene sequencing|biomedical technique
38117827|distant|477|491|abstract|Gut microbiomes|microbiome|used by|577|602|abstract|mass spectrometry approach|biomedical technique
38117827|distant|983|999|abstract|genus Bacteroides|bacteria|located in|1055|1072|abstract|non-insomnia group|human
38117827|distant|1097|1107|abstract|glucosamine|chemical|located in|1164|1177|abstract|insomnia group|human
38117827|distant|1113|1129|abstract|N-methylglutamate|chemical|located in|1164|1177|abstract|insomnia group|human
35855338|distant|21|24|title|Diet|food|influence|50|75|title|Neurodegenerative Diseases|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|562|578|abstract|neuroinflammation|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|583|608|abstract|neurodegenerative diseases|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|881|882|abstract|AD|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|886|904|abstract|Parkinson's disease|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|907|908|abstract|PD|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|912|940|abstract|amyotrophic lateral sclerosis|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|943|945|abstract|ALS|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|953|972|abstract|Huntington's disease|DDF
35855338|distant|512|525|abstract|gut microbiome|microbiome|is linked to|975|976|abstract|HD|DDF
31709198|distant|19|32|title|Gut Microbiota|microbiome|is linked to|51|70|title|Rheumatoid Arthritis|DDF
31709198|distant|177|193|abstract|fecal microbiomes|microbiome|located in|201|216|abstract|Chinese patients|human
31709198|distant|177|193|abstract|fecal microbiomes|microbiome|is linked to|223|224|abstract|RA|DDF
31709198|distant|177|193|abstract|fecal microbiomes|microbiome|located in|233|256|abstract|healthy Chinese controls|human
31709198|distant|223|224|abstract|RA|DDF|target|201|216|abstract|Chinese patients|human
38353184|distant|750|784|abstract|Heightened circulating inflammation|DDF|affect|818|853|abstract|stress-related psychiatric disorders|DDF
38353184|distant|750|784|abstract|Heightened circulating inflammation|DDF|affect|880|889|abstract|depression|DDF
38353184|distant|880|889|abstract|depression|DDF|is a|818|853|abstract|stress-related psychiatric disorders|DDF
38353184|distant|1195|1208|abstract|gut microbiota|microbiome|is linked to|1285|1304|abstract|psychiatric symptoms|DDF
38353184|distant|1217|1227|abstract|antibiotics|drug|impact|1195|1208|abstract|gut microbiota|microbiome
38353184|distant|1217|1227|abstract|antibiotics|drug|change effect|1264|1269|abstract|stress|DDF
38353184|distant|1217|1227|abstract|antibiotics|drug|change effect|1285|1304|abstract|psychiatric symptoms|DDF
38353184|distant|1230|1239|abstract|probiotics|dietary supplement|influence|1264|1269|abstract|stress|DDF
38353184|distant|1230|1239|abstract|probiotics|dietary supplement|influence|1285|1304|abstract|psychiatric symptoms|DDF
38353184|distant|1242|1251|abstract|prebiotics|dietary supplement|influence|1264|1269|abstract|stress|DDF
38353184|distant|1242|1251|abstract|prebiotics|dietary supplement|influence|1285|1304|abstract|psychiatric symptoms|DDF
37307822|distant|0|28|abstract|Amyotrophic Lateral Sclerosis|DDF|is a|53|77|abstract|neurodegenerative disease|DDF
37307822|distant|31|33|abstract|ALS|DDF|is a|53|77|abstract|neurodegenerative disease|DDF
37307822|distant|230|257|abstract|respiratory muscle paralysis|DDF|target|214|221|abstract|patients|human
37307822|distant|230|257|abstract|respiratory muscle paralysis|DDF|target|359|366|abstract|patients|human
37307822|distant|230|257|abstract|respiratory muscle paralysis|DDF|target|378|385|abstract|families|human
37307822|distant|262|276|abstract|lung infections|DDF|target|214|221|abstract|patients|human
37307822|distant|262|276|abstract|lung infections|DDF|target|359|366|abstract|patients|human
37307822|distant|882|884|abstract|ALS|DDF|change abundance|919|932|abstract|gut microbiota|microbiome
37307822|distant|1045|1058|abstract|gut microbiota|microbiome|is linked to|1063|1065|abstract|ALS|DDF
33921293|distant|186|220|abstract|non-celiac gluten/wheat sensitivity|DDF|target|159|169|abstract|individuals|human
33921293|distant|223|229|abstract|NCGS/WS|DDF|target|159|169|abstract|individuals|human
33921293|distant|340|350|abstract|individuals|human|used by|397|415|abstract|DBPC challenge test|biomedical technique
33921293|distant|340|350|abstract|individuals|human|used by|447|473|abstract|psychometric questionnaires|biomedical technique
33921293|distant|367|373|abstract|NCGS/WS|DDF|target|340|350|abstract|individuals|human
33921293|distant|684|699|abstract|eating disorders|DDF|target|627|642|abstract|NCGS individuals|human
36244525|distant|0|27|abstract|Combined oral contraceptives|drug|administered|132|138|abstract|females|human
36244525|distant|898|925|abstract|combined oral contraceptives|drug|impact|948|961|abstract|gut microbiota|microbiome
31380217|distant|0|13|title|Gut Microbiota|microbiome|is linked to|40|57|title|Bipolar Depression|DDF
31380217|distant|40|57|title|Bipolar Depression|DDF|target|26|33|title|Patients|human
31380217|distant|36|49|abstract|gut microbiota|microbiome|located in|54|71|abstract|depressed patients|human
31380217|distant|36|49|abstract|gut microbiota|microbiome|is linked to|78|93|abstract|bipolar disorder|DDF
31380217|distant|36|49|abstract|gut microbiota|microbiome|is linked to|96|97|abstract|BD|DDF
31380217|distant|36|49|abstract|gut microbiota|microbiome|located in|114|129|abstract|healthy controls|human
31380217|distant|36|49|abstract|gut microbiota|microbiome|located in|132|134|abstract|HCs|human
31380217|distant|78|93|abstract|bipolar disorder|DDF|target|54|71|abstract|depressed patients|human
31380217|distant|78|93|abstract|bipolar disorder|DDF|change abundance|492|501|abstract|Firmicutes|bacteria
31380217|distant|96|97|abstract|BD|DDF|target|54|71|abstract|depressed patients|human
31380217|distant|1032|1045|abstract|gut microbiota|microbiome|is linked to|1050|1051|abstract|BD|DDF
29358918|distant|103|121|title|Parkinson's Disease|DDF|target|89|92|title|Mice|animal
29358918|distant|159|178|abstract|microbiome dysbiosis|DDF|affect|204|205|abstract|PD|DDF
29358918|distant|269|284|abstract|fecal microbiota|microbiome|is linked to|318|319|abstract|PD|DDF
29358918|distant|516|536|abstract|α-synuclein pathology|DDF|strike|603|614|abstract|middle brain|anatomical location
29358918|distant|539|550|abstract|inflammation|DDF|strike|603|614|abstract|middle brain|anatomical location
29358918|distant|784|791|abstract|rotenone|drug|change effect|800|827|abstract|gastrointestinal dysfunction|DDF
29358918|distant|784|791|abstract|rotenone|drug|change effect|833|852|abstract|microbiome dysbiosis|DDF
29358918|distant|784|791|abstract|rotenone|drug|change effect|863|879|abstract|motor dysfunction|DDF
29358918|distant|784|791|abstract|rotenone|drug|change effect|885|922|abstract|central nervous system (CNS) pathology|DDF
29358918|distant|1004|1029|abstract|fecal microbiota dysbiosis|DDF|target|972|992|abstract|rotenone-treated mice|animal
29358918|distant|1004|1029|abstract|fecal microbiota dysbiosis|DDF|change abundance|1172|1181|abstract|Firmicutes|bacteria
29358918|distant|1004|1029|abstract|fecal microbiota dysbiosis|DDF|change abundance|1187|1199|abstract|Bacteroidetes|bacteria
37892465|distant|61|74|title|Gut Microbiome|microbiome|is linked to|22|34|title|Schizophrenia|DDF
37892465|distant|0|12|abstract|Schizophrenia|DDF|target|65|74|abstract|population|human
37892465|distant|0|12|abstract|Schizophrenia|DDF|affect|122|158|abstract|abnormal mental function and behavior|DDF
37892465|distant|122|158|abstract|abnormal mental function and behavior|DDF|target|65|74|abstract|population|human
37892465|distant|320|337|abstract|maternal infection|DDF|target|406|414|abstract|offspring|human
37892465|distant|342|347|abstract|stress|DDF|target|406|414|abstract|offspring|human
37892465|distant|816|829|abstract|gut microbiota|microbiome|is linked to|894|899|abstract|stress|DDF
37892465|distant|1002|1024|abstract|short-chain fatty acids|chemical|influence|1321|1333|abstract|schizophrenia|DDF
37892465|distant|1027|1031|abstract|SCFAs|chemical|influence|1321|1333|abstract|schizophrenia|DDF
37892465|distant|1102|1106|abstract|SCFAs|chemical|influence|1296|1308|abstract|CNS disorders|DDF
37892465|distant|1102|1106|abstract|SCFAs|chemical|influence|1321|1333|abstract|schizophrenia|DDF
37892465|distant|1218|1233|abstract|dysregulation of|DDF|affect|1296|1308|abstract|CNS disorders|DDF
37892465|distant|1218|1233|abstract|dysregulation of|DDF|affect|1321|1333|abstract|schizophrenia|DDF
37892465|distant|1235|1251|abstract|neurotransmitters|chemical|influence|1296|1308|abstract|CNS disorders|DDF
37892465|distant|1235|1251|abstract|neurotransmitters|chemical|influence|1321|1333|abstract|schizophrenia|DDF
37892465|distant|1265|1276|abstract|gut microbes|bacteria|influence|1296|1308|abstract|CNS disorders|DDF
37892465|distant|1265|1276|abstract|gut microbes|bacteria|influence|1321|1333|abstract|schizophrenia|DDF
38406183|distant|724|737|abstract|gut microbiota|microbiome|located in|708|712|abstract|brain|anatomical location
38406183|distant|724|737|abstract|gut microbiota|microbiome|located in|715|717|abstract|gut|anatomical location
26497477|distant|59|72|title|Gut Microbiota|microbiome|is linked to|77|83|title|Disease|DDF
26497477|distant|563|587|abstract|major depressive disorder|DDF|target|625|632|abstract|patients|human
26497477|distant|639|664|abstract|gastrointestinal illnesses|DDF|target|625|632|abstract|patients|human
26497477|distant|674|699|abstract|inflammatory bowel disease|DDF|target|625|632|abstract|patients|human
26497477|distant|1023|1036|abstract|dietary agents|dietary supplement|influence|1054|1067|abstract|mental illness|DDF
26497477|distant|1159|1177|abstract|psychotropic agents|drug|change effect|1054|1067|abstract|mental illness|DDF
36442206|distant|28|41|title|Gut Microbiome|microbiome|is linked to|0|18|title|Parkinson's Disease|DDF
36442206|distant|33|46|abstract|gut microbiome|microbiome|is linked to|51|69|abstract|Parkinson's disease|DDF
36442206|distant|33|46|abstract|gut microbiome|microbiome|is linked to|72|73|abstract|PD|DDF
36442206|distant|51|69|abstract|Parkinson's disease|DDF|target|575|585|abstract|PD patients|human
36442206|distant|51|69|abstract|Parkinson's disease|DDF|target|1169|1179|abstract|PD patients|human
36442206|distant|72|73|abstract|PD|DDF|target|1169|1179|abstract|PD patients|human
36442206|distant|227|240|abstract|gut microbiome|microbiome|is linked to|247|248|abstract|PD|DDF
36442206|distant|363|373|abstract|PD patients|human|used by|427|450|abstract|16S rRNA gene sequencing|biomedical technique
36442206|distant|382|389|abstract|controls|human|used by|427|450|abstract|16S rRNA gene sequencing|biomedical technique
37914097|distant|26|53|title|dysfunctional gut microbiota|microbiome|is linked to|100|119|title|stress vulnerability|DDF
37914097|distant|26|53|title|dysfunctional gut microbiota|microbiome|located in|124|127|title|mice|animal
37914097|distant|100|119|title|stress vulnerability|DDF|target|124|127|title|mice|animal
37914097|distant|0|15|abstract|Mental disorders|DDF|affect|36|62|abstract|neuroinflammatory processes|DDF
37914097|distant|86|99|abstract|gut microbiota|microbiome|is linked to|0|15|abstract|Mental disorders|DDF
37914097|distant|86|99|abstract|gut microbiota|microbiome|is linked to|36|62|abstract|neuroinflammatory processes|DDF
37914097|distant|265|278|abstract|gut microbiome|microbiome|is linked to|228|237|abstract|depression|DDF
37914097|distant|265|278|abstract|gut microbiome|microbiome|is linked to|360|365|abstract|stress|DDF
37914097|distant|368|385|abstract|Male C57BL/6J mice|animal|used by|507|525|abstract|16S rRNA sequencing|biomedical technique
37914097|distant|403|435|abstract|chronic unpredictable mild stress|DDF|target|368|385|abstract|Male C57BL/6J mice|animal
37914097|distant|438|441|abstract|CUMS|DDF|target|368|385|abstract|Male C57BL/6J mice|animal
37914097|distant|472|485|abstract|gut microbiota|microbiome|located in|368|385|abstract|Male C57BL/6J mice|animal
37914097|distant|472|485|abstract|gut microbiota|microbiome|used by|507|525|abstract|16S rRNA sequencing|biomedical technique
