pmid|annotator|subject_label|predicate|object_label
39377830|distant|DDF|is a|DDF
39071627|distant|dietary supplement|influence|DDF
39071627|distant|DDF|affect|DDF
39449004|distant|microbiome|influence|DDF
39449004|distant|microbiome|is linked to|DDF
39449004|distant|microbiome|affect|DDF
39449004|distant|DDF|target|human
39449004|distant|DDF|affect|DDF
39449004|distant|chemical|influence|DDF
36200211|distant|microbiome|is linked to|DDF
36200211|distant|DDF|is a|DDF
36200211|distant|chemical|influence|DDF
36200211|distant|DDF|affect|DDF
38265387|distant|microbiome|located in|human
38265387|distant|microbiome|is linked to|DDF
38265387|distant|DDF|is a|DDF
38265387|distant|DDF|affect|DDF
38965287|distant|microbiome|is linked to|DDF
38965287|distant|dietary supplement|influence|DDF
38965287|distant|animal|used by|biomedical technique
38965287|distant|dietary supplement|change effect|DDF
38965287|distant|dietary supplement|interact|chemical
38965287|distant|dietary supplement|influence|chemical
38965287|distant|chemical|target|animal
38965287|distant|bacteria|administered|animal
38965287|distant|dietary supplement|impact|anatomical location
38965287|distant|DDF|target|animal
39042202|distant|food|influence|DDF
39042202|distant|DDF|strike|anatomical location
39042202|distant|chemical|influence|DDF
39042202|distant|DDF|affect|DDF
39042202|distant|drug|influence|DDF
39042202|distant|drug|impact|chemical
39042202|distant|DDF|target|animal
39189380|distant|chemical|influence|DDF
39189380|distant|DDF|affect|DDF
39189380|distant|DDF|target|human
39189380|distant|DDF|is a|DDF
39189380|distant|DDF|target|animal
39189380|distant|chemical|change effect|DDF
38854967|distant|microbiome|is linked to|DDF
38854967|distant|DDF|change abundance|microbiome
38854967|distant|DDF|target|human
38854967|distant|DDF|is a|human
38854967|distant|DDF|is a|DDF
39070266|distant|anatomical location|used by|biomedical technique
39070266|distant|microbiome|is linked to|DDF
39070266|distant|microbiome|located in|human
39070266|distant|DDF|change abundance|microbiome
39070266|distant|DDF|target|human
39070266|distant|DDF|affect|DDF
39070266|distant|drug|influence|DDF
39070266|distant|microbiome|located in|animal
39070266|distant|human|used by|biomedical technique
39070266|distant|DDF|target|animal
39065820|distant|microbiome|is linked to|DDF
39065820|distant|DDF|change abundance|microbiome
39065820|distant|chemical|influence|DDF
39065820|distant|DDF|is a|DDF
39065820|distant|chemical|change effect|DDF
38515447|distant|microbiome|is linked to|DDF
38515447|distant|DDF|is a|DDF
39078158|distant|microbiome|used by|statistical technique
39078158|distant|microbiome|is linked to|DDF
39078158|distant|DDF|target|DDF
39078158|distant|DDF|target|human
38450172|distant|microbiome|is linked to|DDF
38450172|distant|bacteria|is linked to|bacteria
38450172|distant|biomedical technique|influence|DDF
38450172|distant|biomedical technique|influence|chemical
38450172|distant|DDF|is a|DDF
38450172|distant|microbiome|used by|biomedical technique
38450172|distant|DDF|target|animal
38450172|distant|bacteria|is linked to|DDF
39417117|distant|chemical|influence|microbiome
39417117|distant|microbiome|is linked to|DDF
39417117|distant|chemical|influence|DDF
39417117|distant|DDF|affect|DDF
39417117|distant|chemical|impact|microbiome
39284418|distant|microbiome|used by|biomedical technique
39284418|distant|microbiome|is linked to|DDF
39284418|distant|DDF|change abundance|microbiome
39284418|distant|chemical|influence|DDF
38898687|distant|chemical|influence|DDF
38898687|distant|anatomical location|is linked to|DDF
38898687|distant|bacteria|part of|microbiome
38898687|distant|DDF|affect|DDF
38774094|distant|microbiome|is linked to|DDF
38774094|distant|biomedical technique|change effect|DDF
38774094|distant|DDF|affect|DDF
38774094|distant|biomedical technique|influence|DDF
38774094|distant|chemical|located in|anatomical location
38774094|distant|DDF|is a|DDF
38774094|distant|DDF|target|animal
38774094|distant|anatomical location|located in|animal
38447734|distant|dietary supplement|influence|DDF
38447734|distant|dietary supplement|administered|animal
38447734|distant|animal|used by|biomedical technique
38447734|distant|chemical|influence|DDF
38447734|distant|DDF|influence|DDF
38447734|distant|DDF|target|animal
38447734|distant|chemical|change effect|DDF
38464323|distant|microbiome|used by|statistical technique
38464323|distant|microbiome|is linked to|DDF
38464323|distant|DDF|target|DDF
38464323|distant|DDF|target|human
38499889|distant|gene|impact|microbiome
38499889|distant|microbiome|influence|DDF
38499889|distant|microbiome|is linked to|DDF
38499889|distant|gene|affect|DDF
38499889|distant|DDF|affect|DDF
38499889|distant|gene|influence|DDF
38499889|distant|DDF|is a|DDF
39173756|distant|chemical|affect|DDF
39173756|distant|chemical|influence|DDF
39173756|distant|chemical|located in|anatomical location
39173756|distant|DDF|is a|DDF
39173756|distant|chemical|located in|animal
39043489|distant|DDF|strike|anatomical location
39043489|distant|microbiome|located in|anatomical location
39043489|distant|chemical|influence|DDF
39043489|distant|DDF|affect|DDF
38399728|distant|microbiome|located in|human
38399728|distant|human|used by|biomedical technique
38399728|distant|DDF|target|human
38399728|distant|DDF|affect|DDF
39155987|distant|DDF|affect|human
39155987|distant|DDF|change abundance|microbiome
39155987|distant|DDF|target|human
39155987|distant|DDF|affect|DDF
39155987|distant|human|target|human
39155987|distant|DDF|is a|DDF
39266892|distant|food|influence|DDF
39266892|distant|microbiome|is linked to|DDF
39266892|distant|food|change effect|DDF
39266892|distant|chemical|influence|DDF
38287859|distant|biomedical technique|affect|DDF
38287859|distant|DDF|is a|DDF
38287859|distant|chemical|influence|DDF
39431278|distant|microbiome|is linked to|DDF
39431278|distant|dietary supplement|influence|DDF
39431278|distant|microbiome|located in|anatomical location
39431278|distant|microbiome|located in|human
39431278|distant|DDF|target|human
39408276|distant|microbiome|is linked to|DDF
39408276|distant|DDF|strike|anatomical location
39408276|distant|chemical|influence|DDF
39408276|distant|chemical|administered|animal
39408276|distant|chemical|impact|microbiome
39408276|distant|chemical|located in|anatomical location
39408276|distant|microbiome|located in|animal
39408276|distant|DDF|target|animal
39408276|distant|anatomical location|located in|animal
38770370|distant|microbiome|is linked to|DDF
38770370|distant|DDF|is a|DDF
38770370|distant|chemical|influence|DDF
38770370|distant|DDF|affect|DDF
38311217|distant|microbiome|is linked to|DDF
38311217|distant|dietary supplement|influence|DDF
38311217|distant|DDF|affect|DDF
38311217|distant|chemical|administered|animal
38311217|distant|dietary supplement|impact|microbiome
38311217|distant|bacteria|influence|DDF
38754721|distant|microbiome|is linked to|DDF
38754721|distant|dietary supplement|influence|DDF
38754721|distant|chemical|influence|DDF
38754721|distant|chemical|impact|microbiome
38754721|distant|DDF|is a|DDF
38754721|distant|dietary supplement|impact|microbiome
38554664|distant|chemical|influence|DDF
38554664|distant|DDF|target|human
38554664|distant|DDF|affect|DDF
38554664|distant|chemical|influence|chemical
38554664|distant|human|used by|biomedical technique
38561921|distant|chemical|affect|DDF
38561921|distant|chemical|used by|biomedical technique
38561921|distant|DDF|affect|DDF
38561921|distant|chemical|is linked to|DDF
38561921|distant|human|used by|biomedical technique
38561921|distant|microbiome|used by|biomedical technique
39062985|distant|microbiome|is linked to|DDF
39062985|distant|DDF|change abundance|microbiome
39062985|distant|DDF|target|human
39062985|distant|DDF|affect|DDF
39062985|distant|chemical|influence|DDF
39062985|distant|DDF|is a|DDF
39062985|distant|anatomical location|is linked to|DDF
38490348|distant|microbiome|is linked to|DDF
38490348|distant|dietary supplement|influence|DDF
38490348|distant|chemical|produced by|microbiome
38490348|distant|chemical|influence|DDF
38490348|distant|DDF|affect|DDF
38490348|distant|chemical|impact|microbiome
39191336|distant|chemical|impact|microbiome
39191336|distant|DDF|is a|DDF
39191336|distant|drug|influence|DDF
38939650|distant|dietary supplement|influence|drug
38939650|distant|chemical|influence|DDF
38939650|distant|DDF|affect|DDF
38939650|distant|chemical|impact|microbiome
38939650|distant|DDF|is a|DDF
38008941|distant|DDF|target|human
38008941|distant|anatomical location|located in|human
38008941|distant|DDF|affect|DDF
38008941|distant|DDF|is a|DDF
38008941|distant|anatomical location|is linked to|DDF
38261717|distant|chemical|influence|anatomical location
38261717|distant|chemical|influence|DDF
38261717|distant|DDF|target|human
38261717|distant|DDF|affect|DDF
38261717|distant|DDF|is a|DDF
38261717|distant|anatomical location|is linked to|DDF
39175504|distant|microbiome|is linked to|DDF
39175504|distant|DDF|target|human
39175504|distant|DDF|affect|DDF
39175504|distant|gene|influence|DDF
39175504|distant|bacteria|located in|anatomical location
38227477|distant|dietary supplement|impact|DDF
38227477|distant|dietary supplement|affect|DDF
38227477|distant|animal|used by|biomedical technique
38227477|distant|chemical|administered|animal
38227477|distant|DDF|affect|DDF
38227477|distant|DDF|is a|DDF
38227477|distant|dietary supplement|target|animal
38227477|distant|DDF|target|animal
38610012|distant|DDF|is a|DDF
38610012|distant|chemical|influence|DDF
38786584|distant|chemical|influence|DDF
38786584|distant|DDF|affect|DDF
38786584|distant|chemical|impact|bacteria
38786584|distant|DDF|is a|DDF
38786584|distant|microbiome|located in|animal
38786584|distant|chemical|influence|chemical
38316462|distant|human|used by|drug
38316462|distant|microbiome|located in|human
38316462|distant|DDF|target|human
38316462|distant|DDF|affect|DDF
39189385|distant|dietary supplement|impact|microbiome
39189385|distant|bacteria|influence|DDF
39189385|distant|dietary supplement|influence|DDF
39189385|distant|DDF|affect|DDF
39273435|distant|DDF|is linked to|DDF
39273435|distant|DDF|target|human
39273435|distant|DDF|affect|DDF
38569219|distant|chemical|located in|anatomical location
38569219|distant|microbiome|is linked to|DDF
38569219|distant|chemical|influence|DDF
39331469|distant|microbiome|is linked to|DDF
39331469|distant|DDF|strike|anatomical location
39331469|distant|DDF|target|human
39331469|distant|DDF|affect|DDF
39331469|distant|drug|influence|DDF
39331469|distant|DDF|is a|DDF
39331469|distant|DDF|target|animal
39344226|distant|DDF|influence|DDF
39344226|distant|DDF|is a|DDF
39344226|distant|DDF|target|human
39344226|distant|DDF|affect|DDF
39201684|distant|DDF|is linked to|DDF
39201684|distant|DDF|is a|DDF
39201684|distant|chemical|influence|DDF
39201684|distant|DDF|affect|DDF
38267447|distant|microbiome|is linked to|DDF
38267447|distant|microbiome|is linked to|statistical technique
38267447|distant|microbiome|located in|human
38267447|distant|DDF|target|human
38267447|distant|human|used by|statistical technique
38267447|distant|DDF|affect|DDF
38891863|distant|microbiome|influence|DDF
38891863|distant|microbiome|affect|DDF
38891863|distant|chemical|influence|DDF
38891863|distant|DDF|affect|DDF
38891863|distant|anatomical location|is linked to|DDF
38741945|distant|DDF|is a|DDF
38741945|distant|DDF|affect|DDF
39002442|distant|chemical|influence|chemical
39002442|distant|chemical|impact|chemical
39002442|distant|chemical|influence|DDF
39002442|distant|drug|influence|DDF
37855342|distant|microbiome|located in|human
37855342|distant|DDF|strike|anatomical location
37855342|distant|DDF|is a|DDF
38474254|distant|bacteria|influence|DDF
38474254|distant|dietary supplement|influence|DDF
38474254|distant|DDF|affect|DDF
39060267|distant|microbiome|is linked to|DDF
39060267|distant|DDF|affect|DDF
39064687|distant|dietary supplement|impact|microbiome
39064687|distant|DDF|is a|DDF
39064687|distant|chemical|influence|DDF
39064687|distant|DDF|affect|DDF
39145619|distant|DDF|target|animal
39145619|distant|dietary supplement|influence|DDF
39145619|distant|anatomical location|located in|animal
38500273|distant|dietary supplement|influence|DDF
38500273|distant|DDF|is linked to|DDF
38500273|distant|anatomical location|located in|anatomical location
38500273|distant|DDF|affect|DDF
38500273|distant|dietary supplement|impact|microbiome
39021576|distant|chemical|influence|DDF
39021576|distant|DDF|affect|DDF
39309265|distant|dietary supplement|influence|DDF
39309265|distant|DDF|target|human
39309265|distant|dietary supplement|impact|microbiome
39309265|distant|human|used by|biomedical technique
39309265|distant|bacteria|influence|DDF
39309265|distant|bacteria|impact|microbiome
38366179|distant|bacteria|located in|animal
38366179|distant|bacteria|part of|microbiome
39143178|distant|microbiome|used by|biomedical technique
39143178|distant|microbiome|is linked to|DDF
38375842|distant|chemical|influence|DDF
39406307|distant|dietary supplement|influence|DDF
39406307|distant|DDF|strike|anatomical location
39406307|distant|dietary supplement|impact|microbiome
39406307|distant|bacteria|influence|DDF
39406307|distant|DDF|target|animal
38539626|distant|microbiome|is linked to|DDF
38539626|distant|dietary supplement|influence|DDF
38539626|distant|DDF|strike|anatomical location
38539626|distant|dietary supplement|located in|anatomical location
38539626|distant|DDF|target|animal
38539626|distant|anatomical location|located in|animal
39367119|distant|dietary supplement|influence|DDF
39367119|distant|biomedical technique|target|human
39367119|distant|dietary supplement|change effect|DDF
39367119|distant|DDF|target|human
39367119|distant|DDF|affect|DDF
39367119|distant|dietary supplement|administered|human
38796044|distant|food|influence|DDF
38796044|distant|dietary supplement|influence|animal
38796044|distant|chemical|influence|DDF
39302939|distant|anatomical location|used by|biomedical technique
39302939|distant|dietary supplement|influence|DDF
39302939|distant|dietary supplement|change effect|DDF
39302939|distant|animal|used by|biomedical technique
39302939|distant|chemical|administered|animal
39302939|distant|chemical|located in|anatomical location
39302939|distant|dietary supplement|impact|bacteria
39302939|distant|DDF|target|animal
39302939|distant|anatomical location|located in|animal
38997651|distant|drug|change effect|DDF
38997651|distant|drug|influence|DDF
39310761|distant|microbiome|is linked to|DDF
39310761|distant|chemical|is linked to|bacteria
39310761|distant|DDF|is linked to|DDF
39310761|distant|chemical|influence|DDF
39310761|distant|DDF|affect|DDF
39310761|distant|DDF|is a|DDF
