pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
38302874|expert_5|extremely severe impairment of propulsive motility|DDF|affect|PIPO|DDF
38302874|expert_5|MAM|microbiome|is linked to|PIPO|DDF
38302874|expert_5|MAM|microbiome|is linked to|dysbiosis|DDF
38302874|expert_5|specific MAM associated to underlying pathology|microbiome|located in|PIPO patients|human
38302874|expert_5|colon|anatomical location|located in|PIPO patients|human
38302874|expert_5|ileum|anatomical location|located in|PIPO patients|human
38302874|expert_5|symptoms and radiological signs suggestive of intestinal obstruction|DDF|affect|Pediatric chronic intestinal pseudo-obstruction|DDF
38302874|expert_5|5-HT|chemical|influence|PIPO|DDF
38302874|expert_5|controls|human|used by|qPCR|biomedical technique
38302874|expert_5|PIPO patients|human|used by|DNA extraction|biomedical technique
38302874|expert_5|dysmotility|DDF|target|PIPO patients|human
38302874|expert_5|neurotransmitter 5-hydroxytryptamine|chemical|influence|PIPO|DDF
38302874|expert_5|MAM|microbiome|located in|PIPO patients|human
38302874|expert_5|duodenum|anatomical location|located in|PIPO patients|human
38302874|expert_5|serotonin|chemical|influence|PIPO|DDF
38302874|expert_5|dysbiosis|DDF|target|PIPO patients|human
38302874|expert_5|gut microbiota|microbiome|is linked to|PIPO|DDF
38302874|expert_5|ileum|anatomical location|located in|age-/sex-matched healthy controls|human
38302874|expert_5|altered intestinal serotonin pathway|DDF|target|PIPO patients|human
38302874|expert_5|PIPO|DDF|target|PIPO patients|human
38302874|expert_5|age-/sex-matched healthy controls|human|used by|qPCR|biomedical technique
38302874|expert_5|MAM|microbiome|located in|controls|human
38302874|expert_5|dysfunction of the serotonin pathway, possibly related to or triggered by an altered microbiota|DDF|affect|dysmotility|DDF
38302874|expert_5|symptoms and radiological signs suggestive of intestinal obstruction|DDF|affect|PIPO|DDF
38302874|expert_5|colon|anatomical location|located in|age-/sex-matched healthy controls|human
38302874|expert_5|age-/sex-matched healthy controls|human|used by|next generation sequencing (NGS) of the V3-V4 region of the bacterial RNA 16 S|biomedical technique
38302874|expert_5|extremely severe impairment of propulsive motility|DDF|affect|Pediatric chronic intestinal pseudo-obstruction|DDF
38302874|expert_5|serotonin|chemical|impact|Gut microbiota|microbiome
38229613|expert_4|Parkinson's Disease|DDF|target|Patients|human
38229613|expert_4|Parkinson's disease|DDF|change abundance|Fusicatenibacter|bacteria
38229613|expert_4|healthy controls|human|used by|Full-length bacterial 16S rRNA gene sequencing|biomedical technique
38229613|expert_4|Parkinson's disease|DDF|change abundance|Coriobacteriaceae|bacteria
38229613|expert_4|gut microbiota|microbiome|used by|Full-length bacterial 16S rRNA gene sequencing|biomedical technique
38229613|expert_4|Parkinson's disease|DDF|change abundance|Cristensenellaceae|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Clostridia UCG 014|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Oscillospiraceae|bacteria
38229613|expert_4|HCs|human|used by|Full-length bacterial 16S rRNA gene sequencing|biomedical technique
38229613|expert_4|PD|DDF|change abundance|Bacteroides|bacteria
38229613|expert_4|PD|DDF|change abundance|Clostridia UCG 014|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Blautia|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Lachinospiracea|bacteria
38229613|expert_4|PD|DDF|change abundance|Lachnospiraceae NK4A136|bacteria
38229613|expert_4|PD|DDF|change abundance|Akkermansia|bacteria
38229613|expert_4|PD|DDF|change abundance|Dialister|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Faecalibacterium|bacteria
38229613|expert_4|Parkinson's disease|DDF|change abundance|Roseburia|bacteria
38229613|expert_4|PD cases|human|used by|Full-length bacterial 16S rRNA gene sequencing|biomedical technique
26129950|expert_1|gut microbiota|microbiome|is linked to|liver injuries|DDF
26129950|expert_1|gut microbiota|microbiome|is linked to|cholesterol-related metabolic disorders|DDF
26129950|expert_1|gut microbiota|microbiome|is linked to|liver injury|DDF
26129950|expert_1|gut microbiota|microbiome|is linked to|cholesterol accumulation|DDF
26129950|expert_1|antibiotics|drug|impact|gut microbiota|microbiome
26129950|expert_1|gut microbiota|microbiome|is linked to|metabolic diseases|DDF
26129950|expert_1|cholesterol accumulation|DDF|target|rats|animal
26129950|expert_1|liver injury|DDF|target|rats|animal
26129950|expert_1|gut microbiota|microbiome|located in|rats|animal
32155131|expert_2|Parkinson|DDF|is a|neurodegenerative disorder|DDF
32155131|expert_2|SLAB51|dietary supplement|influence|PD|DDF
32155131|expert_2|abnormalities in the gut function|DDF|affect|Parkinson|DDF
37468912|expert_2|LDSD|DDF|interact|7-ketodeoxycholic acid|chemical
37468912|expert_2|liver depression and spleen deficiency|DDF|affect|diarrhea-predominant irritable bowel syndrome|DDF
37468912|expert_2|LDSD|DDF|interact|serum BA precursor 7α-hydroxy-4-cholesten-3-one|chemical
37468912|expert_2|abdominal pain|DDF|affect|liver depression and spleen deficiency|DDF
37468912|expert_2|Dysregulation of gut microbiota-host bile acid (BA) co-metabolism|DDF|affect|IBS-D|DDF
37468912|expert_2|liver depression|DDF|target|IBS-D patients|human
37468912|expert_2|spleen deficiency pattern|DDF|target|IBS-D patients|human
37468912|expert_2|7-dehydroxylating bacteria|bacteria|part of|LDSD gut microbiota|microbiome
37468912|expert_2|liver depression and spleen deficiency|DDF|change abundance|7-dehydroxylating bacteria|bacteria
37468912|expert_2|Altered gut microbiota-host bile acid metabolism|DDF|target|IBS-D patients|human
37468912|expert_2|gut microbiota|microbiome|is linked to|liver depression and spleen deficiency|DDF
37468912|expert_2|IBS-D|DDF|target|Patients|human
37468912|expert_2|LDSD|DDF|interact|deoxycholic acid|chemical
37468912|expert_2|LDSD|DDF|target|IBS patients|human
37468912|expert_2|LDSD|DDF|target|IBS-D patients|human
37468912|expert_2|LDSD|DDF|affect|IBS-D|DDF
37468912|expert_2|BAs|chemical|influence|liver depression and spleen deficiency|DDF
37468912|expert_2|LDSD|DDF|interact|lithocholic acid|chemical
37468912|expert_2|LDSD|DDF|interact|DCA|chemical
37468912|expert_2|Dysregulation of gut microbiota-host bile acid (BA) co-metabolism|DDF|affect|diarrhea-predominant irritable bowel syndrome|DDF
32987656|expert_6|PD|DDF|affect|bradykinesia|DDF
32987656|expert_6|Polyphenols|chemical|produced by|gut microbiome|microbiome
32987656|expert_6|PD|DDF|affect|neuroinflammatory processes|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|postural instability|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|fatigue|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|tremor at rest|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|impaired sleep|DDF
32987656|expert_6|PD|DDF|affect|olfactory impairment|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|autonomic dysfunction|DDF
32987656|expert_6|PD|DDF|affect|disruption to mitochondria|DDF
32987656|expert_6|PD|DDF|affect|pain|DDF
32987656|expert_6|Polyphenols|chemical|influence|inflammation|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|bradykinesia|DDF
32987656|expert_6|PD|DDF|affect|alterations to the protein α-synuclein|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|rigidity|DDF
32987656|expert_6|Dietary Polyphenols|chemical|influence|Parkinson's Disease|DDF
32987656|expert_6|PD|DDF|affect|non-motor symptoms|DDF
32987656|expert_6|PD|DDF|affect|postural instability|DDF
32987656|expert_6|PD|DDF|affect|oxidative stress|DDF
32987656|expert_6|PD|DDF|affect|fatigue|DDF
32987656|expert_6|PD|DDF|affect|behavioral changes|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|olfactory impairment|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|pain|DDF
32987656|expert_6|PD|DDF|affect|tremor at rest|DDF
32987656|expert_6|PD|DDF|affect|impaired sleep|DDF
32987656|expert_6|PD|DDF|affect|autonomic dysfunction|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|behavioral changes|DDF
32987656|expert_6|Parkinson's disease|DDF|affect|non-motor symptoms|DDF
32987656|expert_6|PD|DDF|affect|rigidity|DDF
36986165|expert_7|inflammation|DDF|affect|central nervous system diseases|DDF
36986165|expert_7|Neurological diseases|DDF|affect|disability|DDF
36986165|expert_7|omega-3 fatty acids|chemical|influence|neurological diseases|DDF
36986165|expert_7|probiotics|dietary supplement|influence|neurological diseases|DDF
36986165|expert_7|inflammatory processes|DDF|affect|neurological diseases|DDF
36986165|expert_7|polyphenols|chemical|influence|neurological diseases|DDF
36986165|expert_7|essential minerals|chemical|influence|neurological diseases|DDF
36986165|expert_7|nuts|food|influence|neurological diseases|DDF
36986165|expert_7|gut microbiome|microbiome|is linked to|neurological diseases|DDF
36986165|expert_7|Inflammatory Process|DDF|affect|Neurological Diseases|DDF
36986165|expert_7|fruits|food|influence|neurological diseases|DDF
36986165|expert_7|herbs|food|influence|neurological diseases|DDF
36986165|expert_7|legumes|food|influence|neurological diseases|DDF
36986165|expert_7|vegetables|food|influence|neurological diseases|DDF
36986165|expert_7|vitamins|chemical|influence|neurological diseases|DDF
36986165|expert_7|spices|food|influence|neurological diseases|DDF
33244049|expert_5|gut microbiome|microbiome|located in|healthy adults|human
33244049|expert_5|healthy Korean adults|human|used by|high-throughput 16S rRNA gene sequencing|biomedical technique
33244049|expert_5|gut microbiota|microbiome|used by|high-throughput 16S rRNA gene sequencing|biomedical technique
33244049|expert_5|gut microbiota|microbiome|located in|healthy Korean adults|human
33244049|expert_5|gut microbiota|microbiome|located in|gut|anatomical location
33651324|expert_4|HIV|DDF|target|persons|human
33651324|expert_4|aerotolerant bacteria|bacteria|located in|PLWH|human
33825149|expert_7|Gut microbial dysbiosis|DDF|affect|mitochondrial dysfunction|DDF
33825149|expert_7|gut microbial metabolites|chemical|influence|PD|DDF
33825149|expert_7|Mitochondrial dysfunction|DDF|affect|Parkinson's Disease|DDF
33825149|expert_7|Mitochondrial Dysfunction|DDF|affect|Parkinson's Disease|DDF
33825149|expert_7|gut microbial dysbiosis|DDF|affect|PD|DDF
33825149|expert_7|Mitochondrial dysfunction|DDF|affect|Parkinson's disease|DDF
33825149|expert_7|gut microbial dysbiosis|DDF|affect|Parkinson's disease|DDF
33825149|expert_7|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
33825149|expert_7|gut microbiota|microbiome|is linked to|PD|DDF
33825149|expert_7|microbial metabolites|chemical|influence|mitochondrial dysfunction|DDF
33825149|expert_7|Mitochondrial dysfunction|DDF|affect|PD|DDF
33825149|expert_7|gut microbial metabolites|chemical|influence|Parkinson's disease|DDF
33825149|expert_7|microbial metabolites|chemical|influence|PD|DDF
33825149|expert_7|Gut Microbial Metabolites|chemical|influence|Parkinson's Disease|DDF
36881806|expert_2|gut microbiota|microbiome|is linked to|psychiatric disorders|DDF
33899052|expert_5|gut microbiome|microbiome|is linked to|constipation|DDF
33899052|expert_5|PD|DDF|target|individuals|human
33899052|expert_5|Parkinson's disease|DDF|target|men and women over 40 years old|human
33899052|expert_5|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
33899052|expert_5|Anaerotruncus|bacteria|part of|gut microbiome|microbiome
33899052|expert_5|PD|DDF|target|men and women over 40 years old|human
33899052|expert_5|genus Roseburia|bacteria|part of|gut microbiome|microbiome
33899052|expert_5|constipation|DDF|target|individuals|human
33899052|expert_5|individuals|human|used by|OMM-sequence|biomedical technique
33899052|expert_5|constipation|DDF|target|subjects|human
33899052|expert_5|phylum Firmicutes|bacteria|part of|gut microbiome|microbiome
33899052|expert_5|gut microbiome|microbiome|located in|individuals|human
33899052|expert_5|PD|DDF|target|patients|human
33899052|expert_5|men and women over 40 years old|human|used by|OMM-sequence|biomedical technique
33899052|expert_5|constipation|DDF|target|patients|human
33899052|expert_5|phyla Actinobacteria|bacteria|part of|gut microbiome|microbiome
33899052|expert_5|gut microbiome|microbiome|located in|men and women over 40 years old|human
33899052|expert_5|men and women over 40 years old|human|used by|osteopathic manipulative medicine (OMM) sequence|biomedical technique
33899052|expert_5|Verrucomicrobia|bacteria|part of|gut microbiome|microbiome
33899052|expert_5|chronic constipation|DDF|target|men and women over 40 years old|human
33899052|expert_5|gut microbiome|microbiome|is linked to|PD|DDF
33899052|expert_5|Intestinimonas|bacteria|part of|gut microbiome|microbiome
32772900|expert_5|Gut Microbiome|microbiome|is linked to|anxiety|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|behavioural and psychological symptoms of dementia|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|BPSD|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|mental health and neurocognitive disorders|DDF
32772900|expert_5|post-traumatic stress disorder|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|depression|DDF
32772900|expert_5|depression|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|PTSD|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|mental health and neurocognitive disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|anxiety|DDF
32772900|expert_5|GM|microbiome|is linked to|OCD|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|PTSD|DDF
32772900|expert_5|psychotropics|drug|impact|gut microbiota|microbiome
32772900|expert_5|bipolar disorder|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|Gut microbes|microbiome|located in|individuals|human
32772900|expert_5|Gut Microbiome|microbiome|is linked to|schizophrenia|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|OCD|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|BP|DDF
32772900|expert_5|GM|microbiome|is linked to|depression|DDF
32772900|expert_5|neurocognitive and mental health disorders|DDF|target|individuals|human
32772900|expert_5|GM|microbiome|is linked to|behavioural and psychological symptoms of dementia|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|depression|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|post-traumatic stress disorder|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|BPSD|DDF
32772900|expert_5|schizophrenia|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|dementia|DDF
32772900|expert_5|psychotropics|drug|impact|GM|microbiome
32772900|expert_5|GM|microbiome|is linked to|PTSD|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|behavioural and psychological symptoms of dementia|DDF
32772900|expert_5|psychotropics|drug|change effect|neurocognitive and mental health disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|schizophrenia|DDF
32772900|expert_5|obsessive-compulsive disorder|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|dementia|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|BPSD|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|schizophrenia|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|post-traumatic stress disorder|DDF
32772900|expert_5|GM|microbiome|is linked to|BP|DDF
32772900|expert_5|probiotics|dietary supplement|influence|neurocognitive and mental health disorders|DDF
32772900|expert_5|psychotropic medications|drug|impact|gut microbiota|microbiome
32772900|expert_5|Gut Microbiome|microbiome|is linked to|bipolar disorder|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|BP|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|obsessive-compulsive disorder|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|dementia|DDF
32772900|expert_5|BP|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|PTSD|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|microbial dysbiosis|DDF
32772900|expert_5|OCD|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|Gut Microbiome|microbiome|located in|individuals|human
32772900|expert_5|gut microbiota|microbiome|is linked to|Gut dysbiosis|DDF
32772900|expert_5|psychotropic medications|drug|impact|GM|microbiome
32772900|expert_5|gut microbiota|microbiome|is linked to|neurocognitive and mental health disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|dementia|DDF
32772900|expert_5|GM|microbiome|is linked to|obsessive-compulsive disorder|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|obsessive-compulsive disorder|DDF
32772900|expert_5|anxiety|DDF|is a|mental health and neurocognitive disorders|DDF
32772900|expert_5|microbial dysbiosis|DDF|affect|bipolar disorder|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|mental health and neurocognitive disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|post-traumatic stress disorder|DDF
32772900|expert_5|Gut Microbiome|microbiome|is linked to|OCD|DDF
32772900|expert_5|GM|microbiome|located in|individuals|human
32772900|expert_5|GM|microbiome|is linked to|bipolar disorder|DDF
32772900|expert_5|Gut microbes|microbiome|is linked to|neurocognitive and mental health disorders|DDF
32772900|expert_5|GM|microbiome|is linked to|microbial dysbiosis|DDF
27900676|expert_1|gut microbiota|microbiome|located in|schizophrenia patients|human
27900676|expert_1|Chronic low-grade inflammation|DDF|affect|schizophrenia|DDF
27900676|expert_1|cytokines|chemical|influence|schizophrenia|DDF
27900676|expert_1|schizophrenia|DDF|target|patients|human
26190966|expert_4|obesity|DDF|affect|peripheral low-grade inflammation|DDF
26190966|expert_4|Obesity|DDF|affect|mood disorders|DDF
26190966|expert_4|Obesity|DDF|affect|type 2 diabetes|DDF
26190966|expert_4|obesity|DDF|affect|neuroinflammation|DDF
26190966|expert_4|dysfunction|DDF|strike|vulnerable brain regions|anatomical location
26190966|expert_4|Obesity|DDF|affect|cardiovascular diseases|DDF
26190966|expert_4|Obesity|DDF|affect|cognitive dysfunctions|DDF
35722294|expert_7|Parkinson's Disease|DDF|change abundance|Blautia|bacteria
35722294|expert_7|Parkinson's disease|DDF|target|PD patients|human
35722294|expert_7|Blautia|bacteria|located in|PD patients|human
35722294|expert_7|brain|anatomical location|located in|PD patients|human
35722294|expert_7|gut microbiome|microbiome|is linked to|PD|DDF
35722294|expert_7|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
35722294|expert_7|PD|DDF|target|PD patients|human
35722294|expert_7|PD|DDF|change abundance|Blautia|bacteria
38260914|expert_4|rosacea|DDF|target|patients|human
34032650|expert_7|fermented foods|food|administered|patients|human
34032650|expert_7|grains|food|administered|patients|human
34032650|expert_7|psychobiotics|bacteria|located in|healthy populations|human
34032650|expert_7|Psychobiotics|bacteria|interact|Antidepressants|drug
34032650|expert_7|psychobiotics|bacteria|influence|depression|DDF
34032650|expert_7|gut microbiota|microbiome|is linked to|depression|DDF
34032650|expert_7|psychobiotics|bacteria|located in|patients|human
34032650|expert_7|fish|food|administered|patients|human
34032650|expert_7|fibres|food|administered|patients|human
34032650|expert_7|major depression|DDF|target|patients|human
34032650|expert_7|depression|DDF|target|patients|human
34277527|expert_7|gut microbiota|microbiome|located in|Brain|anatomical location
34277527|expert_7|gut microbiota alterations|DDF|affect|NDDs|DDF
34277527|expert_7|gut microbiota alterations|DDF|affect|neurodevelopmental disorders|DDF
34277527|expert_7|nutritional deficiencies|DDF|affect|neurodevelopmental disorders|DDF
34277527|expert_7|nutritional deficiencies|DDF|affect|NDDs|DDF
36216056|expert_4|Fibrobacteres|bacteria|interact|phosphocholine|chemical
36216056|expert_4|phosphocholine|chemical|influence|anxiety|DDF
36216056|expert_4|Verrucomicrobia|bacteria|interact|estriol|chemical
36216056|expert_4|PM|chemical|impact|Fibrobacteres|bacteria
36216056|expert_4|particulate matter|chemical|influence|SCZ|DDF
36216056|expert_4|PM|chemical|influence|schizophrenia|DDF
36216056|expert_4|particulate matter|chemical|influence|schizophrenia|DDF
36216056|expert_4|PM|chemical|impact|Verrucomicrobia|bacteria
36216056|expert_4|Deinococcus-Thermus|bacteria|interact|phosphocholine|chemical
36216056|expert_4|PM|chemical|influence|SCZ|DDF
37834373|expert_4|microbial community|microbiome|is linked to|Alzheimer's disease|DDF
37834373|expert_4|microbial community|microbiome|is linked to|Parkinson's disease|DDF
34002020|expert_4|endocannabinoid palmitoylethanolamide|chemical|influence|anhedonia/amotivation|DDF
34002020|expert_4|PEA|chemical|influence|anhedonia/amotivation|DDF
31704402|expert_4|gut microbiome|microbiome|located in|mice|animal
31704402|expert_4|Kineothrix alysoides|bacteria|located in|high biodiversity treatment mice|animal
31704402|expert_4|Kineothrix alysoides|bacteria|influence|anxiety-like behaviour|DDF
31704402|expert_4|anxiety-like behaviour|DDF|target|anxious mice|animal
35327401|expert_7|gut microbiota|microbiome|located in|Drosophila melanogaster|animal
35327401|expert_7|Gut Microbiota|microbiome|is linked to|Neurodegenerative Diseases|DDF
35327401|expert_7|mammalian gut microbiome|microbiome|located in|mammals|animal
35327401|expert_7|gut microbiota|microbiome|is linked to|neurodegenerative diseases|DDF
35327401|expert_7|gut microbiota|microbiome|located in|fruit fly|animal
35327401|expert_7|gut microbiota|microbiome|is linked to|Neurodegenerative Diseases|DDF
35327401|expert_7|gut microbiota|microbiome|located in|Drosophila|animal
34520319|expert_3|gut microbiota|microbiome|is linked to|mild cognitive impairment|DDF
34520319|expert_3|gut microbiota|microbiome|is linked to|Alzheimer's disease|DDF
34520319|expert_3|sleep and circadian rhythm disruption|DDF|interact|Aβ|chemical
34520319|expert_3|SCRD|DDF|interact|β-amyloid|chemical
34520319|expert_3|SCRD|DDF|interact|Aβ|chemical
34520319|expert_3|sleep and circadian rhythm disruption|DDF|interact|β-amyloid|chemical
34520319|expert_3|GM|microbiome|is linked to|AD|DDF
34520319|expert_3|GM|microbiome|is linked to|mild cognitive impairment|DDF
34520319|expert_3|gut microbiota|microbiome|is linked to|AD|DDF
34520319|expert_3|impaired sleep and circadian patterns|DDF|affect|AD|DDF
34520319|expert_3|GM|microbiome|is linked to|MCI|DDF
34520319|expert_3|GM|microbiome|is linked to|SCRD|DDF
34520319|expert_3|gut microbiota|microbiome|is linked to|MCI|DDF
34520319|expert_3|GM|microbiome|is linked to|Alzheimer's disease|DDF
