pmid|annotator|start_idx|end_idx|location|text_span|label
36332796|expert_4|678|682|abstract|brain|anatomical location
36332796|expert_4|748|761|abstract|gut microbiome|microbiome
36332796|expert_4|1162|1175|abstract|gut microbiota|microbiome
36332796|expert_4|1185|1189|abstract|brain|anatomical location
36332796|expert_4|1194|1204|abstract|PD subjects|human
36332796|expert_4|1534|1547|abstract|gut microbiome|microbiome
36332796|expert_4|1610|1611|abstract|PD|DDF
36332796|expert_4|1631|1640|abstract|probiotics|dietary supplement
36332796|expert_4|1693|1694|abstract|PD|DDF
36332796|expert_4|1918|1948|abstract|probiotic-based supplementation|dietary supplement
36332796|expert_4|1989|2011|abstract|gut microbial dysbiosis|DDF
36332796|expert_4|2016|2017|abstract|PD|DDF
33938181|expert_5|0|49|title|Human glucose-dependent insulinotropic polypeptide|chemical
33938181|expert_5|52|54|title|GIP|chemical
33938181|expert_5|63|142|title|antimicrobial adjuvant re-sensitising multidrug-resistant Gram-negative bacteria|bacteria
33938181|expert_5|0|31|abstract|Increasing antibiotic resistance|DDF
33938181|expert_5|36|57|abstract|Gram-negative bacteria|bacteria
33938181|expert_5|96|112|abstract|novel antibiotics|drug
33938181|expert_5|192|216|abstract|gastrointestinal peptides|chemical
33938181|expert_5|226|239|abstract|gut microbiota|microbiome
33938181|expert_5|306|321|abstract|incretin hormone|chemical
33938181|expert_5|324|373|abstract|human glucose-dependent insulinotropic polypeptide|chemical
33938181|expert_5|376|378|abstract|GIP|chemical
33938181|expert_5|393|426|abstract|<i>Enterobacteriaceae</i> bacteria|bacteria
33938181|expert_5|432|447|abstract|Escherichia coli|bacteria
33938181|expert_5|460|476|abstract|Erwinia amylovora|bacteria
33938181|expert_5|483|485|abstract|GIP|chemical
33938181|expert_5|546|573|abstract|multidrug resistant bacteria|bacteria
33938181|expert_5|578|588|abstract|E. coli TG1|bacteria
33938181|expert_5|601|617|abstract|E. amylovora 1189|bacteria
33938181|expert_5|661|677|abstract|bacterial mutants|bacteria
33938181|expert_5|691|742|abstract|inner and outer membrane efflux pump factor proteins|chemical
33938181|expert_5|744|747|abstract|AcrB|chemical
33938181|expert_5|753|756|abstract|TolC|chemical
33938181|expert_5|765|767|abstract|GIP|chemical
33938181|expert_5|938|948|abstract|antibiotics|drug
33938181|expert_5|954|962|abstract|bile salt|chemical
33938181|expert_5|976|979|abstract|MICs|gene
33938181|expert_5|999|1009|abstract|E. coli TG1|bacteria
33938181|expert_5|1035|1051|abstract|E. amylovora 1189|bacteria
33938181|expert_5|1058|1060|abstract|GIP|chemical
31917834|expert_2|33|63|title|Adolescence Inflammatory Stress|DDF
31917834|expert_2|69|90|title|Microbiota Alterations|DDF
31917834|expert_2|125|141|title|Neurodegeneration|DDF
31917834|expert_2|331|344|abstract|gut microbiota|microbiome
31917834|expert_2|376|381|abstract|stress|DDF
31917834|expert_2|470|496|abstract|neurodegenerative disorders|DDF
31917834|expert_2|522|527|abstract|stress|DDF
31917834|expert_2|530|538|abstract|infection|DDF
31917834|expert_2|541|557|abstract|neuroinflammation|DDF
31917834|expert_2|571|581|abstract|antibiotics|drug
31917834|expert_2|617|625|abstract|dysbiosis|DDF
31917834|expert_2|658|672|abstract|brain disorders|DDF
31917834|expert_2|695|728|abstract|pubertal neuroinflammatory insults|DDF
31917834|expert_2|824|845|abstract|neurological disorders|DDF
31917834|expert_2|879|897|abstract|Alzheimer's disease|DDF
31917834|expert_2|900|918|abstract|Parkinson's disease|DDF
31917834|expert_2|925|934|abstract|depression|DDF
31917834|expert_2|949|958|abstract|probiotics|dietary supplement
31917834|expert_2|988|999|abstract|inflammation|DDF
31917834|expert_2|1010|1018|abstract|dysbiosis|DDF
31917834|expert_2|1053|1067|abstract|brain disorders|DDF
31917834|expert_2|1162|1167|abstract|stress|DDF
31917834|expert_2|1198|1211|abstract|gut microbiota|microbiome
31917834|expert_2|1243|1247|abstract|brain|anatomical location
31917834|expert_2|1280|1310|abstract|stress-induced mental illnesses|DDF
31917834|expert_2|1316|1342|abstract|neurodegenerative disorders|DDF
31917834|expert_2|1380|1389|abstract|probiotics|dietary supplement
38123016|expert_2|47|70|title|autism spectrum disorder|DDF
38123016|expert_2|48|75|abstract|neurodevelopmental disorders|DDF
38123016|expert_2|89|112|abstract|autism spectrum disorder|DDF
38123016|expert_2|115|117|abstract|ASD|DDF
38123016|expert_2|220|229|abstract|infections|DDF
38123016|expert_2|323|336|abstract|gut microbiome|microbiome
38123016|expert_2|486|495|abstract|probiotics|dietary supplement
38123016|expert_2|551|576|abstract|metabolite supplementation|dietary supplement
38123016|expert_2|621|623|abstract|ASD|DDF
38123016|expert_2|654|667|abstract|RNA sequencing|biomedical technique
38123016|expert_2|670|681|abstract|metabolomics|biomedical technique
38123016|expert_2|688|707|abstract|transcriptomics data|biomedical technique
38123016|expert_2|843|845|abstract|ASD|DDF
38123016|expert_2|1008|1028|abstract|microbiota modulators|dietary supplement
38123016|expert_2|1163|1177|abstract|biomarker tests|biomedical technique
38123016|expert_2|1203|1221|abstract|psychobiotic agents|dietary supplement
38123016|expert_2|1244|1257|abstract|gut microbiota|microbiome
38123016|expert_2|1267|1278|abstract|ASD patients|human
25231862|expert_1|0|20|title|Artificial sweeteners|dietary supplement
25231862|expert_1|29|47|title|glucose intolerance|DDF
25231862|expert_1|65|78|title|gut microbiota|microbiome
25231862|expert_1|0|32|abstract|Non-caloric artificial sweeteners|dietary supplement
25231862|expert_1|35|37|abstract|NAS|dietary supplement
25231862|expert_1|119|144|abstract|lean and obese individuals|human
25231862|expert_1|400|418|abstract|glucose intolerance|DDF
25231862|expert_1|489|509|abstract|intestinal microbiota|microbiome
25231862|expert_1|518|559|abstract|NAS-mediated deleterious metabolic effects|DDF
25231862|expert_1|578|597|abstract|antibiotic treatment|drug
25231862|expert_1|631|644|abstract|germ-free mice|animal
25231862|expert_1|708|725|abstract|NAS-consuming mice|animal
25231862|expert_1|788|790|abstract|NAS|dietary supplement
25231862|expert_1|888|904|abstract|metabolic disease|DDF
25231862|expert_1|931|951|abstract|NAS-induced dysbiosis|DDF
25231862|expert_1|957|975|abstract|glucose intolerance|DDF
25231862|expert_1|980|1001|abstract|healthy human subjects|human
25231862|expert_1|1052|1060|abstract|dysbiosis|DDF
25231862|expert_1|1066|1088|abstract|metabolic abnormalities|DDF
33677218|expert_6|45|84|title|stress-induced depression-like behaviors|DDF
33677218|expert_6|130|147|title|NLRP3 inflammasome|chemical
33677218|expert_6|152|160|title|rat brain|anatomical location
33677218|expert_6|122|138|abstract|neuroinflammation|DDF
33677218|expert_6|213|226|abstract|gut microbiota|microbiome
33677218|expert_6|318|331|abstract|gut microbiota|microbiome
33677218|expert_6|345|369|abstract|depression-like behaviors|DDF
33677218|expert_6|375|391|abstract|neuroinflammation|DDF
33677218|expert_6|394|397|abstract|Rats|animal
33677218|expert_6|407|431|abstract|depression-like behaviors|DDF
33677218|expert_6|444|476|abstract|chronic unpredictable mild stress|DDF
33677218|expert_6|570|586|abstract|neuroinflammation|DDF
33677218|expert_6|603|607|abstract|ELISA|biomedical technique
33677218|expert_6|610|636|abstract|immunofluorescence staining|biomedical technique
33677218|expert_6|642|653|abstract|Western blot|biomedical technique
33677218|expert_6|711|728|abstract|NLRP3 inflammasome|chemical
33677218|expert_6|791|815|abstract|depression-like behaviors|DDF
33677218|expert_6|818|836|abstract|5-Hydroxytryptamine|chemical
33677218|expert_6|1047|1051|abstract|IL-1β|chemical
33677218|expert_6|1057|1061|abstract|TNF-α|chemical
33677218|expert_6|1246|1250|abstract|NLRP3|gene
33677218|expert_6|1253|1255|abstract|ASC|chemical
33677218|expert_6|1258|1266|abstract|Caspase-1|chemical
33677218|expert_6|1273|1277|abstract|IL-1β|chemical
33677218|expert_6|1294|1310|abstract|prefrontal cortex|anatomical location
33677218|expert_6|1316|1326|abstract|hippocampus|anatomical location
33677218|expert_6|1374|1398|abstract|depression-like behaviors|DDF
33677218|expert_6|1411|1443|abstract|chronic unpredictable mild stress|DDF
33677218|expert_6|1576|1593|abstract|NLRP3 inflammasome|chemical
33677218|expert_6|1602|1606|abstract|brain|anatomical location
36938477|expert_4|32|41|title|probiotics|dietary supplement
36938477|expert_4|56|67|title|constipation|DDF
36938477|expert_4|72|90|title|Parkinson's disease|DDF
36938477|expert_4|117|129|title|meta-analysis|statistical technique
36938477|expert_4|53|62|abstract|probiotics|dietary supplement
36938477|expert_4|84|95|abstract|constipation|DDF
36938477|expert_4|100|107|abstract|patients|human
36938477|expert_4|114|132|abstract|Parkinson's disease|DDF
36938477|expert_4|135|136|abstract|PD|DDF
36938477|expert_4|207|208|abstract|PD|DDF
36938477|expert_4|215|239|abstract|neurodegenerative disease|DDF
36938477|expert_4|284|291|abstract|rigidity|DDF
36938477|expert_4|294|305|abstract|bradykinesia|DDF
36938477|expert_4|312|325|abstract|resting tremor|DDF
36938477|expert_4|328|339|abstract|Constipation|DDF
36938477|expert_4|375|385|abstract|PD patients|human
36938477|expert_4|388|397|abstract|Probiotics|dietary supplement
36938477|expert_4|423|445|abstract|functional constipation|DDF
36938477|expert_4|480|502|abstract|PD-related constipation|DDF
36938477|expert_4|590|613|abstract|dyssynergic contractions|DDF
36938477|expert_4|622|640|abstract|puborectalis muscle|anatomical location
36938477|expert_4|666|679|abstract|gut microbiome|microbiome
36938477|expert_4|778|779|abstract|PD|DDF
36938477|expert_4|782|791|abstract|probiotics|dietary supplement
36938477|expert_4|798|809|abstract|constipation|DDF
36938477|expert_4|885|897|abstract|meta-analysis|statistical technique
36938477|expert_4|1056|1074|abstract|standard deviations|statistical technique
36938477|expert_4|1093|1120|abstract|standardized mean difference|statistical technique
36938477|expert_4|1123|1125|abstract|SMD|statistical technique
36938477|expert_4|1308|1323|abstract|probiotic intake|dietary supplement
36938477|expert_4|1351|1362|abstract|constipation|DDF
36938477|expert_4|1367|1377|abstract|PD patients|human
36938477|expert_4|1486|1506|abstract|probiotic supplements|dietary supplement
36938477|expert_4|1511|1536|abstract|neurodegenerative diseases|DDF
31940482|expert_4|0|26|title|Probiotic Bacillus subtilis|dietary supplement
31940482|expert_4|72|81|title|C. elegans|animal
31940482|expert_4|39|52|abstract|gut microbiome|microbiome
31940482|expert_4|89|107|abstract|Parkinson's disease|DDF
31940482|expert_4|148|174|abstract|neurodegenerative disorders|DDF
31940482|expert_4|218|257|abstract|Bacillus subtilis probiotic strain PXN21|bacteria
31940482|expert_4|374|388|abstract|synucleinopathy|DDF
31940482|expert_4|418|440|abstract|young and aging animals|animal
31940482|expert_4|468|473|abstract|DAF-16|gene
31940482|expert_4|476|503|abstract|Multiple B. subtilis strains|bacteria
31940482|expert_4|614|616|abstract|gut|anatomical location
31940482|expert_4|625|629|abstract|worms|animal
31940482|expert_4|650|670|abstract|bacterial metabolites|chemical
31940482|expert_4|859|894|abstract|sphingolipid metabolism genes lagr-1|gene
31940482|expert_4|897|901|abstract|asm-3|gene
31940482|expert_4|908|913|abstract|sptl-3|gene
31940482|expert_4|1025|1035|abstract|B. subtilis|bacteria
33416892|expert_4|34|50|title|neuroinflammation|DDF
33416892|expert_4|55|80|title|neurodegenerative diseases|DDF
33416892|expert_4|63|68|abstract|humans|human
33416892|expert_4|255|299|abstract|chronic central nervous system (CNS) diseases|DDF
33416892|expert_4|422|435|abstract|gut microbiome|microbiome
33416892|expert_4|519|532|abstract|gut microbiome|microbiome
33416892|expert_4|650|661|abstract|inflammation|DDF
33416892|expert_4|693|722|abstract|CNS neurodegenerative diseases|DDF
33416892|expert_4|735|753|abstract|Alzheimer's disease|DDF
33416892|expert_4|756|774|abstract|Parkinson's disease|DDF
33416892|expert_4|777|805|abstract|amyotrophic lateral sclerosis|DDF
33416892|expert_4|812|829|abstract|multiple sclerosis|DDF
33416892|expert_4|950|979|abstract|CNS neuroinflammatory diseases|DDF
34589800|expert_4|37|46|title|depression|DDF
34589800|expert_4|55|66|title|gut microbes|bacteria
34589800|expert_4|121|142|abstract|gastrointestinal tract|anatomical location
34589800|expert_4|149|162|abstract|gut microbiota|microbiome
34589800|expert_4|186|195|abstract|host brain|anatomical location
34589800|expert_4|236|251|abstract|mental illnesses|DDF
34589800|expert_4|333|348|abstract|human depression|DDF
34589800|expert_4|479|481|abstract|gut|anatomical location
34589800|expert_4|491|495|abstract|brain|anatomical location
34589800|expert_4|635|644|abstract|depression|DDF
32600151|expert_4|21|48|title|Alzheimer's disease symptoms|DDF
32600151|expert_4|0|18|abstract|Alzheimer's disease|DDF
32600151|expert_4|21|22|abstract|AD|DDF
32600151|expert_4|50|57|abstract|dementia|DDF
32600151|expert_4|122|133|abstract|older people|human
32600151|expert_4|168|190|abstract|progressive memory loss|DDF
32600151|expert_4|193|212|abstract|cognitive impairment|DDF
32600151|expert_4|248|264|abstract|amyloid-β peptide|chemical
32600151|expert_4|308|309|abstract|AD|DDF
32600151|expert_4|362|363|abstract|AD|DDF
32600151|expert_4|434|447|abstract|gut microbiome|microbiome
32600151|expert_4|513|533|abstract|neurological diseases|DDF
32600151|expert_4|546|563|abstract|multiple sclerosis|DDF
32600151|expert_4|569|587|abstract|Parkinson's disease|DDF
32600151|expert_4|668|681|abstract|gut microbiome|microbiome
32600151|expert_4|698|705|abstract|patients|human
32600151|expert_4|712|713|abstract|AD|DDF
32600151|expert_4|809|815|abstract|patient|human
32600151|expert_4|822|823|abstract|AD|DDF
32600151|expert_4|877|914|abstract|Clostridioides difficile</i> infection|DDF
31302116|expert_1|0|26|title|Stress-induced disturbances|DDF
31302116|expert_1|0|4|abstract|Women|human
31302116|expert_1|37|39|abstract|men|human
31302116|expert_1|56|79|abstract|stress-related disorders|DDF
31302116|expert_1|93|108|abstract|major depression|DDF
31302116|expert_1|114|132|abstract|generalized anxiety|DDF
31302116|expert_1|194|215|abstract|gastrointestinal tract|anatomical location
31302116|expert_1|222|235|abstract|gut microbiota|microbiome
31302116|expert_1|256|265|abstract|host brain|anatomical location
31302116|expert_1|314|329|abstract|mental illnesses|DDF
31302116|expert_1|484|509|abstract|mood and anxiety disorders|DDF
31302116|expert_1|574|585|abstract|gut microbes|microbiome
31302116|expert_1|591|602|abstract|sex hormones|chemical
34970638|expert_5|0|3|title|CUMS|DDF
34970638|expert_5|9|21|title|dexamethasone|drug
34970638|expert_5|30|55|title|depression-like phenotypes|DDF
34970638|expert_5|60|63|title|mice|animal
34970638|expert_5|92|105|title|gut microbiota|microbiome
34970638|expert_5|26|39|abstract|gut microbiota|microbiome
34970638|expert_5|45|54|abstract|depression|DDF
34970638|expert_5|87|100|abstract|gut microbiota|microbiome
34970638|expert_5|121|131|abstract|individuals|human
34970638|expert_5|138|147|abstract|depression|DDF
34970638|expert_5|260|269|abstract|depression|DDF
34970638|expert_5|272|293|abstract|Adolescent female mice|animal
34970638|expert_5|322|340|abstract|control (CON) group|animal
34970638|expert_5|369|392|abstract|mild stress (CUMS) group|animal
34970638|expert_5|405|429|abstract|dexamethasone (DEX) group|animal
34970638|expert_5|439|442|abstract|Mice|animal
34970638|expert_5|451|459|abstract|DEX group|animal
34970638|expert_5|504|506|abstract|DEX|drug
34970638|expert_5|529|536|abstract|CON mice|animal
34970638|expert_5|568|574|abstract|solvent|chemical
34970638|expert_5|577|580|abstract|Mice|animal
34970638|expert_5|589|598|abstract|CUMS group|animal
34970638|expert_5|662|665|abstract|mice|animal
34970638|expert_5|725|757|abstract|Enzyme-linked immunosorbent assay|biomedical technique
34970638|expert_5|760|764|abstract|ELISA|biomedical technique
34970638|expert_5|805|818|abstract|corticosterone|chemical
34970638|expert_5|821|824|abstract|CORT|chemical
34970638|expert_5|831|844|abstract|interleukin-1β|chemical
34970638|expert_5|847|851|abstract|IL-1β|chemical
34970638|expert_5|950|961|abstract|western blot|biomedical technique
34970638|expert_5|1010|1029|abstract|sequencing 16S rDNAs|biomedical technique
34970638|expert_5|1032|1035|abstract|Mice|animal
34970638|expert_5|1040|1058|abstract|CUMS and DEX groups|animal
34970638|expert_5|1070|1102|abstract|severe depression-like behaviours|DDF
34970638|expert_5|1119|1126|abstract|CON mice|animal
34970638|expert_5|1129|1145|abstract|CUMS-exposed mice|animal
34970638|expert_5|1204|1217|abstract|Prevotellaceae|bacteria
34970638|expert_5|1223|1235|abstract|Desulfovibrio|bacteria
34970638|expert_5|1260|1266|abstract|Bacilli|bacteria
